0.005245	0.150507	0.025113	0.147884	0.153129	185.723977	117.001093	0.802176	0.224362	438839	356284	841200
0.009853	0.029772	0.046373	0.024846	0.034699	112.149688	21.454095	0.139627	0.0608803	435019	354700	836690
0.013741	0.055589	0.028488	0.048719	0.062460	1.046199	1.723788	0.0542953	0.104825	440795	356250	841934
0.013329	0.050355	0.022828	0.043690	0.057019	9.448612	12.709992	0.213242	0.085321	433624	352257	831590
0.006018	0.017418	0.064065	0.014409	0.020427	0.687838	7.230233	0.610071	0.187542	429130	351648	828606
0.008741	0.067615	0.020188	0.071985	0.063245	10.340432	0.019537	0.122657	0.128038	435773	353791	835317
0.006975	0.025848	0.007040	0.029335	0.022360	14.402283	4.080039	0.743684	0.0656597	437516	358184	844180
0.007314	0.056290	0.021108	0.052634	0.059947	0.923830	0.656219	0.117891	0.0571753	434560	355267	837558
0.007061	0.007910	0.030784	0.004380	0.011441	1.187276	0.034772	0.629835	0.201965	438522	354990	838664
0.002278	0.092140	0.059091	0.091001	0.093279	1.954463	17.484903	0.281851	0.103528	438182	354230	837113
0.007266	0.036922	0.027857	0.033289	0.040555	0.150519	0.045026	0.123977	0.0493113	434781	355403	837900
0.016847	0.077815	0.022171	0.069392	0.086238	3.400911	10.127044	0.176219	0.0356513	435205	356345	839815
0.007838	0.017475	0.044986	0.013556	0.021394	4.546784	2.464539	0.242512	0.0895393	436036	354902	837480
0.009622	0.075489	0.023121	0.070678	0.080300	2.433158	66.981507	0.139195	0.0572827	431921	355939	837704
0.004899	0.034719	0.038459	0.032270	0.037169	0.376135	14.169924	0.137589	0.0146333	440590	359128	847196
0.005021	0.019778	0.028757	0.022289	0.017268	1.375427	8.394395	0.8412	0.433646	415930	345314	811359
0.007502	0.078748	0.022169	0.074997	0.082499	0.011290	1.043690	0.424837	0.154455	427555	349872	824668
0.004184	0.011270	0.035763	0.013362	0.009178	0.067681	0.155139	0.36414	0.0672927	438446	357265	842859
0.018589	0.023009	0.057962	0.032303	0.013714	1.431158	8.089976	0.383391	0.129138	430751	352324	830516
0.006598	0.035182	0.020247	0.031883	0.038481	0.169367	0.372599	0.1533	0.0971377	435570	355154	837753
0.007154	0.075664	0.036421	0.079241	0.072087	0.944417	0.261175	0.323689	0.081475	437391	354464	837223
0.011445	0.014725	0.031012	0.020448	0.009002	8.530018	38.915873	0.233902	0.0821793	430508	350128	826361
0.012021	0.088504	0.011403	0.094514	0.082493	0.774122	0.259904	0.113302	0.0289643	436914	355366	838708
0.009520	0.008346	0.021185	0.003586	0.013106	2.545052	78.088335	0.213002	0.05472	435625	353586	834872
0.015323	0.040860	0.035493	0.033199	0.048522	43.675979	14.544187	0.543594	0.160301	428641	350529	826337
0.003014	0.099892	0.039882	0.101399	0.098385	6.354887	8.618447	0.262282	0.0648793	429028	354060	833025
0.009200	0.020016	0.028570	0.024616	0.015416	3.497467	12.679619	0.348871	0.165295	430874	350939	828016
0.009222	0.044381	0.024023	0.039770	0.048992	14.883633	77.861366	0.0854257	0.024761	437422	356240	840533
0.012041	0.023402	0.033816	0.029423	0.017382	4.515852	1.577521	0.461588	0.350528	424728	346659	817551
0.011364	0.025124	0.022070	0.019442	0.030806	1.695929	0.512603	0.360669	0.17087	433330	353316	833428
0.015833	0.031156	0.039453	0.023240	0.039073	0.099087	4.249630	0.18998	0.06102	432685	353631	833751
0.014625	0.059606	0.040274	0.066918	0.052294	50.057402	1.064050	0.828139	0.199264	435127	352480	832615
0.003136	0.020926	0.051325	0.019358	0.022494	150.678274	8.543969	0.848535	0.06325	435904	356050	839552
0.012943	0.045109	0.051171	0.051580	0.038637	0.325954	5.213422	0.274926	0.172315	433468	352715	832369
0.002970	0.049688	0.035114	0.051173	0.048203	0.338237	1.524662	0.17186	0.0265723	433634	355435	837483
0.014336	0.031645	0.022455	0.024477	0.038813	1.374211	0.798248	0.154102	0.116691	436543	356719	841064
0.012082	0.036964	0.021219	0.030924	0.043005	1.420451	56.094546	0.161855	0.051381	440847	357664	844585
0.013120	0.055979	0.050451	0.062539	0.049419	0.711040	17.634371	0.225494	0.173127	434207	353662	834436
0.007592	0.027349	0.026219	0.031145	0.023554	1.401430	2.864760	0.249353	0.176075	424518	347260	818576
0.008918	0.008047	0.037293	0.003588	0.012506	0.069557	0.069303	0.170213	0.0914193	434583	355623	838225
0.005269	0.017787	0.035928	0.015153	0.020422	0.935767	0.299702	0.417817	0.158824	437353	356838	841613
0.007061	0.043754	0.034196	0.047284	0.040223	3.002251	22.405461	0.430956	0.0200617	438222	357149	842553
0.005632	0.060057	0.022554	0.062873	0.057241	32.943603	2.263941	0.654937	0.0967727	437479	357070	842096
0.011325	0.058104	0.035907	0.063767	0.052442	18.371468	0.281069	0.129484	0.11242	432880	354989	836347
0.004187	0.070319	0.020837	0.068226	0.072412	3.217808	2.676778	0.128132	0.113436	433519	354334	835377
0.007780	0.005450	0.021071	0.001560	0.009340	0.801005	21.835932	0.133339	0.0381463	438517	356555	841570
0.079271	0.061434	0.031443	0.101069	0.021798	30.962112	4.130485	0.237428	0.126032	456974	355028	845989
0.005833	0.040204	0.023272	0.037287	0.043120	0.330588	0.347860	0.108515	0.0316247	435547	355851	839039
0.005996	0.096648	0.054385	0.093650	0.099646	2.463128	1.765234	0.271952	0.091502	436946	354922	837891
0.012437	0.035081	0.031682	0.028863	0.041300	0.059881	0.239351	0.108147	0.042256	437429	357378	842652
